ID	A	A-coref	A-offset	B	B-coref	B-offset	Pronoun	Pronoun-offset	Text
dpr-train-278	The military	False	0	an Amish colony	True	43	they	67	The military prepared to go to battle with an Amish colony because they were amassing a dangerous number of goats without a permit.
dpr-train-279	The military	True	0	an Amish colony	False	43	they	67	The military prepared to go to battle with an Amish colony because they felt threatened.
dpr-train-280	The group	False	0	these sentences	True	31	they	55	The group grew tired of making these sentences because they are tedious.
dpr-train-281	The group	True	0	these sentences	False	31	they	55	The group grew tired of making these sentences because they are lazy.
dpr-train-282	The mysterious creature	False	0	whiskey	True	36	it	52	The mysterious creature is drinking whiskey because it tastes good.
dpr-train-283	The mysterious creature	True	0	whiskey	False	36	it	52	The mysterious creature is drinking whiskey because it still has more of these sentences to write.
dpr-train-284	Excalibur	True	0	the stone	False	26	it	44	Excalibur spent time with the stone because it needed a place to wait.
dpr-train-285	Excalibur	False	0	the stone	True	26	it	44	Excalibur spent time with the stone because it was very smooth and sturdy.
dpr-train-286	The band	False	0	their fans	True	15	they	34	The band loves their fans because they come to every show.
dpr-train-287	The band	True	0	their fans	False	15	they	34	The band loves their fans because they cannot exist without support.
dpr-train-288	Jimbo	False	0	Bobbert	True	24	he	49	Jimbo ate the fish that Bobbert prepared because he was a good cook.
dpr-train-289	Jimbo	True	0	Bobbert	False	24	he	49	Jimbo ate the fish that Bobbert prepared because he was hungry.
dpr-train-290	The glass	True	0	the floor	False	14	it	28	The glass hit the floor and it broke.
dpr-train-291	The glass	False	0	the floor	True	14	it	28	The glass hit the floor and it scratched.
dpr-train-292	The cow	False	0	the fence	True	17	it	31	The cow ran into the fence and it broke.
dpr-train-293	The cow	True	0	the fence	False	17	it	31	The cow ran into the fence and it got hurt.
dpr-train-294	Sally	False	0	Mary	True	13	she	22	Sally kicked Mary and she was hurt.
dpr-train-295	Sally	True	0	Mary	False	13	she	22	Sally kicked Mary and she apologized.
dpr-train-296	Mary	False	0	Sue	True	13	she	21	Mary lied to Sue and she slapped her.
dpr-train-297	Mary	True	0	Sue	False	13	she	21	Mary lied to Sue and she asked for forgiveness.
dpr-train-298	David	True	0	Bill	False	10	he	19	David hit Bill and he enjoyed it.
dpr-train-299	David	False	0	Bill	True	10	he	19	David hit Bill and he cried.
dpr-train-300	The gardener	True	0	the owner	False	21	he	46	The gardener watered the owner's rose because he was doing his job.
dpr-train-301	The gardener	False	0	the owner	True	21	he	46	The gardener watered the owner's rose because he paid him for that.
dpr-train-302	Zidane	True	0	Zambrotta	False	18	he	36	Zidane headbutted Zambrotta because he could not control his anger.
dpr-train-303	Zidane	False	0	Zambrotta	True	18	he	36	Zidane headbutted Zambrotta because he was being insulting.
dpr-train-304	The man	False	0	the beggar	True	13	he	43	The man gave the beggar some money because he was too persistent.
dpr-train-305	The man	True	0	the beggar	False	13	he	43	The man gave the beggar some money because he was very generous.
dpr-train-306	Bill	True	0	John	False	20	he	52	Bill triumphed over John in the boxing ring because he fought smarter.
dpr-train-307	Bill	False	0	John	True	20	he	52	Bill triumphed over John in the boxing ring because he fought cowardly.
dpr-train-308	The manager	False	0	the intern	True	18	she	37	The manager fired the intern because she was too rebellious.
dpr-train-309	The manager	True	0	the intern	False	18	she	37	The manager fired the intern because she was upset.
dpr-train-310	The government officials	True	0	the people	False	48	they	67	The government officials publicly apologized to the people because they were forced to.
dpr-train-311	The government officials	False	0	the people	True	48	they	67	The government officials publicly apologized to the people because they demanded an apology.
dpr-train-312	The police officer	True	0	the protester	False	24	he	46	The police officer shot the protester because he lost composure.
dpr-train-313	The police officer	False	0	the protester	True	24	he	46	The police officer shot the protester because he tried to attack the governor.
dpr-train-314	James	False	0	Owen	True	29	he	42	James always gives orders to Owen because he is very obedient.
dpr-train-315	James	True	0	Owen	False	29	he	42	James always gives orders to Owen because he is very bossy.
dpr-train-316	Chelsea	True	0	Manchester United	False	13	they	39	Chelsea hate Manchester United because they always come in second.
dpr-train-317	Chelsea	False	0	Manchester United	True	13	they	39	Chelsea hate Manchester United because they are too cocky.
dpr-train-318	The professor	False	0	the student	True	32	he	52	The professor highly recommends the student because he asks very good questions.
dpr-train-319	The professor	True	0	the student	False	32	he	52	The professor highly recommends the student because he appreciates an inquisitive mind.
dpr-train-320	The music player	False	0	the file	True	30	it	47	The music player did not open the file because it was in the wrong format.
dpr-train-321	The music player	True	0	the file	False	30	it	47	The music player did not open the file because it did not play that format.
dpr-train-322	The students	False	0	the new policies	True	31	they	56	The students protested against the new policies because they were too strict.
dpr-train-323	The students	True	0	the new policies	False	31	they	56	The students protested against the new policies because they were angry.
dpr-train-324	Tim	True	0	Jerry	False	10	he	44	Tim asked Jerry to run to the store so that he could relax.
dpr-train-325	Tim	False	0	Jerry	True	10	he	44	Tim asked Jerry to run to the store so that he would be late for home.
dpr-train-326	The food	True	0	the refrigerator	False	12	it	46	The food in the refrigerator went bad because it was past the expiration date.
dpr-train-327	The food	False	0	the refrigerator	True	12	it	46	The food in the refrigerator went bad because it was not plugged in.
dpr-train-328	The police	False	0	the criminals	True	20	they	42	The police captured the criminals because they were less prepared.
dpr-train-329	The police	True	0	the criminals	False	20	they	42	The police captured the criminals because they were more prepared.
dpr-train-330	The ball	False	0	the window	True	15	it	34	The ball broke the window because it was fragile.
dpr-train-331	The ball	True	0	the window	False	15	it	34	The ball broke the window because it was hard.
dpr-train-332	Thomas	False	0	Peter	True	15	he	26	Thomas pursued Peter, but he escaped.
dpr-train-333	Thomas	True	0	Peter	False	15	he	26	Thomas pursued Peter, but he fell behind.
dpr-train-334	The employer	False	0	John	True	17	he	54	The employer let John have the assignment even though he did not want it.
dpr-train-335	The employer	True	0	John	False	17	he	54	The employer let John have the assignment even though he wanted it.
dpr-train-336	The computer	False	0	the password	True	22	it	43	The computer rejected the password because it was incorrect.
dpr-train-337	The computer	True	0	the password	False	22	it	43	The computer rejected the password because it was malfunctioning.
dpr-train-338	The kids	True	0	their neighbors	False	15	they	34	The kids asked their neighbors if they could have candy on Halloween.
dpr-train-339	The kids	False	0	their neighbors	True	15	they	34	The kids asked their neighbors if they had any candy on Halloween.
dpr-train-340	The glass	False	0	the toaster	True	15	it	32	The glass told the toaster that it was fat.
dpr-train-341	The glass	True	0	the toaster	False	15	it	32	The glass told the toaster that it liked chocolate.
dpr-train-342	Sally	False	0	Kelly	True	11	she	32	Sally gave Kelly a doll because she loved dolls.
dpr-train-343	Sally	True	0	Kelly	False	11	she	32	Sally gave Kelly a doll because she had extra dolls.
dpr-train-344	Jack	True	0	Tim	False	12	he	40	Jack pushed Tim down the stairs because he was mad.
dpr-train-345	Jack	False	0	Tim	True	12	he	36	Jack pushed Tim down the stairs and he slipped to the ground.
dpr-train-346	John	False	0	the scientist	True	11	he	30	John asked the scientist what he was working on.
dpr-train-347	John	True	0	the scientist	False	11	he	30	John asked the scientist what he could do to help.
dpr-train-348	dragons	True	18	horses	False	31	they	46	Knights preferred dragons over horses because they could fly.
dpr-train-349	dragons	False	18	horses	True	31	they	46	Knights preferred dragons over horses because they could not fly.
dpr-train-350	The artist	False	0	the model	True	16	she	31	The artist told the model that she needed to stand up straighter.
dpr-train-351	The artist	True	0	the model	False	16	she	31	The artist told the model that she needed to get more paint.
dpr-train-352	Misty	True	0	May	False	22	she	34	Misty was replaced by May because she had to go back home.
dpr-train-353	Misty	False	0	May	True	22	she	34	Misty was replaced by May because she was the only one available.
dpr-train-354	Shigeru Miyamoto	False	0	Satoshi Tajiri	True	35	he	54	Shigeru Miyamoto was the mentor of Satoshi Tajiri, so he learned many things.
dpr-train-355	Shigeru Miyamoto	True	0	Satoshi Tajiri	False	35	he	54	Shigeru Miyamoto was the mentor of Satoshi Tajiri, so he taught many things.
dpr-train-356	Brock	True	0	Tracy	False	42	he	56	Brock understood the material better than Tracy because he was paying attention.
dpr-train-357	Brock	False	0	Tracy	True	42	he	56	Brock understood the material better than Tracy because he was not paying attention.
dpr-train-358	John	False	0	Doe	True	24	he	33	John wanted to vote for Doe, but he did not seem like the right candidate.
dpr-train-359	John	True	0	Doe	False	24	he	33	John wanted to vote for Doe, but he could not make up his mind.
dpr-train-360	Yuji	True	0	Michael Jackson	False	18	he	42	"Yuji was a fan of Michael Jackson because he enjoyed ""Thriller""."
dpr-train-361	Yuji	False	0	Michael Jackson	True	18	he	42	Yuji was a fan of Michael Jackson because he was famous.
dpr-train-362	Sega	False	0	Nintendo	True	13	they	30	Sega lost to Nintendo because they were superior.
dpr-train-363	Sega	True	0	Nintendo	False	13	they	30	Sega lost to Nintendo because they were inferior.
dpr-train-364	The space marines	False	0	the aliens	True	25	they	44	The space marines killed the aliens because they were a threat.
dpr-train-365	The space marines	True	0	the aliens	False	25	they	44	The space marines killed the aliens because they were ordered to.
dpr-train-366	Rocky	True	0	Drago	False	11	him	50	Rocky beat Drago because the crowd was supporting him.
dpr-train-367	Rocky	False	0	Drago	True	11	him	54	Rocky beat Drago because the crowd was not supporting him.
dpr-train-368	Lucas	True	0	Claus	False	22	he	36	Lucas is younger than Claus because he was born last.
dpr-train-369	Lucas	False	0	Claus	True	22	he	36	Lucas is younger than Claus because he was born first.
dpr-train-370	Joy	False	0	Jenny	True	19	she	33	Joy was jealous of Jenny because she was making more money than her.
dpr-train-371	Joy	True	0	Jenny	False	19	she	33	Joy was jealous of Jenny because she was making less money than her.
dpr-train-372	Bill	False	0	Larry	True	13	he	23	Bill punched Larry and he was hurt.
dpr-train-373	Bill	True	0	Larry	False	13	he	27	Bill punched Larry because he was angry.
dpr-train-374	The computer	False	0	the program	True	27	it	47	The computer could not run the program because it had too many errors.
dpr-train-375	The computer	True	0	the program	False	27	it	47	The computer could not run the program because it did not have enough memory.
dpr-train-376	The man	True	0	Mark	False	14	he	46	The man asked Mark the question again because he was curious.
dpr-train-377	The man	False	0	Mark	True	14	he	46	The man asked Mark the question again because he was being evasive.
dpr-train-378	Joe	True	0	Tom	False	17	he	37	Joe tried to get Tom to wake up, but he couldn't.
dpr-train-379	Joe	False	0	Tom	True	17	he	37	Joe tried to get Tom to wake up, but he wouldn't.
dpr-train-380	The other student	True	0	Robert	False	28	he	43	The other student corrected Robert because he better understood the problem.
dpr-train-381	The other student	False	0	Robert	True	28	he	43	The other student corrected Robert because he had misunderstood the problem.
dpr-train-382	The train conductor	True	0	the man standing in the doorway	False	31	he	71	The train conductor admonished the man standing in the doorway because he was enforcing the rules.
